Version,Year,Month,Sender,Receiver,Cost,Quantity,Variance,UoM
V002,2017,M01,RP_01_14E,SF_350347,0,0.02,0.00,LB
V002,2017,M01,RP_01_35D,SF_350347,0.01,0,0.00,MHrs
V002,2017,M01,RP_01_19D,SF_350347,0.01,0,0.00,MHrs
V002,2017,M01,BP_01_17D_1,SF_350347,0.01,0,0.00,EA
V002,2017,M01,RP_01_35B,SF_350347,0.02,0,0.00,Hrs
V002,2017,M01,BP_01_35D_1,SF_350347,0.02,0,0.00,EA
V002,2017,M01,SF_307485,SF_315674,0.03,0.13,0.01,EA
V002,2017,M01,RP_01_14F,SF_350333,0.04,0.09,0.01,LTR
V002,2017,M01,RP_01_14C,SF_350027,0.07,0,0.01,Hrs
V002,2017,M01,RP_01_14C,SF_314617,0.09,0,0.02,Hrs
V002,2017,M01,RP_01_14C,SF_314620,0.09,0,0.02,Hrs
V002,2017,M01,RP_01_14C,SF_314628,0.09,0,0.02,Hrs
V002,2017,M01,RP_01_14C,SF_314629,0.09,0,0.02,Hrs
V002,2017,M01,RP_01_14E,SF_350027,0.11,0.61,-0.02,LB
V002,2017,M01,RP_01_14G,SF_350316,0.15,15.98,0.03,EA
V002,2017,M01,RP_01_14G,SF_350394,0.15,16.61,0.03,EA
V002,2017,M01,RP_01_14C,SF_314623,0.18,0,0.04,Hrs
V002,2017,M01,RP_01_14C,SF_314635,0.18,0,0.04,Hrs
V002,2017,M01,RP_01_14C,SF_314651,0.18,0,0.04,Hrs
V002,2017,M01,RP_01_14C,SF_314654,0.18,0,0.04,Hrs
V002,2017,M01,BP_01_17D_1,SF_350027,0.2,0.03,0.04,EA
V002,2017,M01,RP_01_14C,FP_750095XJA,0.21,0,0.04,Hrs
V002,2017,M01,RP_01_14F,SF_315680,0.23,0.58,0.05,LTR
V002,2017,M01,RP_01_14G,FP_750096,0.23,24.49,0.05,EA
V002,2017,M01,RP_01_14C,SF_350334,0.24,0,0.05,Hrs
V002,2017,M01,RP_01_14C,SF_350333,0.24,0,0.05,Hrs
V002,2017,M01,RP_01_14E,SF_314621,0.27,1.45,-0.05,LB
V002,2017,M01,BP_01_17D_1,SF_314617,0.27,0.04,0.05,EA
V002,2017,M01,BP_01_17D_1,SF_314620,0.27,0.04,0.05,EA
V002,2017,M01,BP_01_17D_1,SF_314628,0.27,0.04,0.05,EA
V002,2017,M01,BP_01_17D_1,SF_314629,0.27,0.04,0.05,EA
V002,2017,M01,RP_01_16E,SF_350027,0.28,0.02,0.06,Hrs
V002,2017,M01,RP_01_14G,SF_314684,0.29,30.7,0.06,EA
V002,2017,M01,RP_01_14G,SF_314682,0.29,30.7,0.06,EA
V002,2017,M01,RP_01_14G,SF_314683,0.29,30.7,0.06,EA
V002,2017,M01,RP_01_19H,SF_350345,0.33,0.67,0.07,MHrs
V002,2017,M01,RP_01_45F,BP_01_45F_1,0.36,0.26,0.07,MHrs
V002,2017,M01,RP_01_14C,SF_314643,0.37,0.01,0.07,Hrs
V002,2017,M01,RP_01_14C,SF_314648,0.37,0.01,0.07,Hrs
V002,2017,M01,RP_01_19F,SF_314629,0.38,0.15,0.08,MHrs
V002,2017,M01,RP_01_14C,SF_350332,0.39,0.01,0.08,Hrs
V002,2017,M01,RP_01_14C,SF_350345,0.4,0.01,0.08,Hrs
V002,2017,M01,RP_01_14C,SF_350098,0.44,0.01,0.09,Hrs
V002,2017,M01,RP_01_19H,SF_350332,0.45,0.89,0.09,MHrs
V002,2017,M01,RP_01_14C,SF_314621,0.47,0.01,0.09,Hrs
V002,2017,M01,RP_01_14E,SF_314636,0.47,2.59,0.09,LB
V002,2017,M01,RP_01_16E,SF_314621,0.49,0.04,0.10,Hrs
V002,2017,M01,RP_01_14C,SF_314636,0.5,0.01,0.10,Hrs
V002,2017,M01,RP_01_19D,SF_350027,0.51,0.11,0.10,MHrs
V002,2017,M01,RP_01_16D,SF_350334,0.51,0.04,0.10,Hrs
V002,2017,M01,RP_01_35D,SF_350027,0.52,0.11,0.10,MHrs
V002,2017,M01,RP_01_16E,SF_314636,0.52,0.04,0.10,Hrs
V002,2017,M01,RP_01_16D,SF_350333,0.52,0.04,0.10,Hrs
V002,2017,M01,BP_01_17D_1,SF_314623,0.54,0.08,0.11,EA
V002,2017,M01,BP_01_17D_1,SF_314635,0.54,0.08,0.11,EA
V002,2017,M01,BP_01_17D_1,SF_314651,0.54,0.08,0.11,EA
V002,2017,M01,BP_01_17D_1,SF_314654,0.54,0.08,0.11,EA
V002,2017,M01,RP_01_14E,SF_314655,0.58,3.16,0.12,LB
V002,2017,M01,RP_01_14C,SF_315674,0.58,0.01,0.12,Hrs
V002,2017,M01,BP_01_38C_1,FP_750095XJA,0.59,0.09,0.12,EA
V002,2017,M01,BP_01_17D_1,FP_750095XJA,0.63,0.09,0.13,EA
V002,2017,M01,RP_01_14C,SF_307485,0.63,0.01,0.13,Hrs
V002,2017,M01,RP_01_14C,SF_314655,0.63,0.01,0.13,Hrs
V002,2017,M01,RP_01_16E,SF_314655,0.65,0.05,0.13,Hrs
V002,2017,M01,RP_01_16E,SF_307485,0.66,0.05,0.13,Hrs
V002,2017,M01,BP_01_17D_1,SF_350334,0.7,0.1,0.14,EA
V002,2017,M01,BP_01_17D_1,SF_350333,0.72,0.11,0.14,EA
V002,2017,M01,RP_01_16D,SF_350332,0.83,0.06,0.17,Hrs
V002,2017,M01,RP_01_14H,SF_307485,0.84,0.03,0.17,DOL
V002,2017,M01,BP_01_35D_1,SF_350027,0.86,0.03,0.17,EA
V002,2017,M01,RP_01_14G,SF_315664,0.89,95.03,0.18,EA
V002,2017,M01,RP_01_35F,SF_314629,0.9,0.15,0.18,MHrs
V002,2017,M01,BP_01_35F_1,SF_314629,0.92,0.04,0.18,EA
V002,2017,M01,RP_01_16D,SF_350098,0.94,0.07,-0.19,Hrs
V002,2017,M01,RP_01_14C,FP_750008XBA,0.94,0.01,0.19,Hrs
V002,2017,M01,RP_01_14C,SF_314644,1,0.01,0.20,Hrs
V002,2017,M01,RP_01_16E,SF_314644,1.04,0.08,0.21,Hrs
V002,2017,M01,BP_01_17D_1,SF_314643,1.08,0.16,0.22,EA
V002,2017,M01,BP_01_17D_1,SF_314648,1.08,0.16,0.22,EA
V002,2017,M01,SF_307485,SF_314617,1.15,5.99,0.23,EA
V002,2017,M01,SF_307485,SF_314620,1.15,5.99,0.23,EA
V002,2017,M01,SF_307485,SF_314628,1.15,5.99,0.23,EA
V002,2017,M01,BP_01_17D_1,SF_350332,1.15,0.17,0.23,EA
V002,2017,M01,RP_01_14C,SF_315680,1.17,0.02,0.23,Hrs
V002,2017,M01,BP_01_17D_1,SF_350345,1.18,0.17,0.24,EA
V002,2017,M01,RP_01_14E,SF_314644,1.23,6.74,0.25,LB
V002,2017,M01,RP_01_14C,SF_350351,1.23,0.02,0.25,Hrs
V002,2017,M01,BP_01_78B_3,RP_01_24A,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_76B,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_76C,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_31C,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_34A,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_34C,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_45A,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_14B,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_14A,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_14D,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_16D,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_17B,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_17A,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_61A,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_61B,1.26,1,0.25,FTE
V002,2017,M01,BP_01_78B_3,RP_01_23A,1.26,1,0.25,FTE
V002,2017,M01,RP_01_16E,SF_315656,1.27,0.1,0.25,Hrs
V002,2017,M01,RP_01_16E,SF_315657,1.27,0.1,0.25,Hrs
V002,2017,M01,RP_01_16E,SF_315663,1.27,0.1,0.25,Hrs
V002,2017,M01,RP_01_16E,SF_315665,1.27,0.1,0.25,Hrs
V002,2017,M01,RP_01_14F,SF_350005,1.27,3.24,0.25,LTR
V002,2017,M01,RP_01_35B,SF_350027,1.28,0.23,0.26,Hrs
V002,2017,M01,BP_01_17D_1,SF_350098,1.3,0.19,0.26,EA
V002,2017,M01,BP_01_17D_1,SF_314621,1.37,0.2,0.27,EA
V002,2017,M01,RP_01_14C,SF_350338,1.43,0.02,0.29,Hrs
V002,2017,M01,RP_01_14E,SF_314637,1.46,7.99,0.29,LB
V002,2017,M01,RP_01_14E,SF_314639,1.46,7.99,0.29,LB
V002,2017,M01,RP_01_14E,SF_314645,1.46,7.99,0.29,LB
V002,2017,M01,BP_01_17D_1,SF_314636,1.47,0.22,0.29,EA
V002,2017,M01,RP_01_14C,SF_350232,1.51,0.02,-0.30,Hrs
V002,2017,M01,RP_01_16E,SF_314629,1.52,0.11,0.30,Hrs
V002,2017,M01,RP_01_14C,FP_750096,1.61,0.02,0.32,Hrs
V002,2017,M01,RP_01_16E,SF_350345,1.67,0.13,0.33,Hrs
V002,2017,M01,RP_01_14C,SF_350350,1.69,0.02,0.34,Hrs
V002,2017,M01,BP_01_17D_1,SF_315674,1.71,0.25,0.34,EA
V002,2017,M01,RP_01_14E,SF_314613,1.74,9.48,0.35,LB
V002,2017,M01,RP_01_14E,SF_314614,1.74,9.48,0.35,LB
V002,2017,M01,RP_01_14F,SF_350015,1.75,4.45,0.35,LTR
V002,2017,M01,BP_01_17D_1,SF_314655,1.84,0.27,0.37,EA
V002,2017,M01,BP_01_38B_1,SF_350308,1.84,1.67,0.37,EA
V002,2017,M01,BP_01_17D_1,SF_307485,1.85,0.27,0.37,EA
V002,2017,M01,RP_01_14C,SF_315655,1.87,0.03,0.37,Hrs
V002,2017,M01,RP_01_14C,SF_315651,1.87,0.03,0.37,Hrs
V002,2017,M01,RP_01_14C,SF_315662,1.87,0.03,0.37,Hrs
V002,2017,M01,RP_01_14F,SF_350334,1.9,4.84,0.38,LTR
V002,2017,M01,RP_01_19F,SF_314621,1.92,0.75,0.38,MHrs
V002,2017,M01,RP_01_16E,SF_315651,1.94,0.15,0.39,Hrs
V002,2017,M01,RP_01_16E,SF_315655,1.94,0.15,0.39,Hrs
V002,2017,M01,RP_01_16E,SF_315662,1.94,0.15,0.39,Hrs
V002,2017,M01,RP_01_19F,SF_314636,2.05,0.8,0.41,MHrs
V002,2017,M01,RP_01_14G,FP_750126,2.06,221.41,0.41,EA
V002,2017,M01,RP_01_35B,SF_314621,2.1,0.37,0.42,Hrs
V002,2017,M01,RP_01_16E,SF_350332,2.22,0.17,0.44,Hrs
V002,2017,M01,RP_01_35B,SF_314636,2.25,0.4,0.45,Hrs
V002,2017,M01,RP_01_14C,SF_350268,2.28,0.03,0.46,Hrs
V002,2017,M01,SF_307485,SF_314623,2.3,11.98,0.46,EA
V002,2017,M01,SF_307485,SF_314635,2.3,11.98,0.46,EA
V002,2017,M01,SF_307485,SF_314651,2.3,11.98,0.46,EA
V002,2017,M01,SF_307485,SF_314654,2.3,11.98,0.46,EA
V002,2017,M01,RP_01_14E,SF_314641,2.42,13.23,0.48,LB
V002,2017,M01,RP_01_14C,SF_350025,2.43,0.04,0.49,Hrs
V002,2017,M01,RP_01_14C,SF_315656,2.45,0.04,0.49,Hrs
V002,2017,M01,RP_01_14C,SF_315657,2.45,0.04,0.49,Hrs
V002,2017,M01,RP_01_14C,SF_315663,2.45,0.04,0.49,Hrs
V002,2017,M01,RP_01_14C,SF_315665,2.45,0.04,0.49,Hrs
V002,2017,M01,RP_01_14C,SF_315661,2.45,0.04,0.49,Hrs
V002,2017,M01,RP_01_14H,SF_350347,2.51,0.08,0.50,DOL
V002,2017,M01,BP_01_78B_3,RP_01_75A,2.52,2,0.50,FTE
V002,2017,M01,BP_01_78B_3,RP_01_35A,2.52,2,0.50,FTE
V002,2017,M01,BP_01_78B_3,RP_01_35C,2.52,2,0.50,FTE
V002,2017,M01,BP_01_78B_3,RP_01_45B,2.52,2,0.50,FTE
V002,2017,M01,BP_01_78B_3,RP_01_45C,2.52,2,0.50,FTE
V002,2017,M01,BP_01_78B_3,RP_01_14C,2.52,2,0.50,FTE
V002,2017,M01,BP_01_78B_3,RP_01_15A,2.52,2,0.50,FTE
V002,2017,M01,BP_01_78B_3,RP_01_16A,2.52,2,0.50,FTE
V002,2017,M01,BP_01_78B_3,RP_01_19A,2.52,2,0.50,FTE
V002,2017,M01,RP_01_16E,SF_315661,2.55,0.19,0.51,Hrs
V002,2017,M01,RP_01_19F,SF_314655,2.56,1,0.51,MHrs
V002,2017,M01,RP_01_19F,SF_307485,2.58,1.01,0.52,MHrs
V002,2017,M01,SF_350347,SF_350334,2.59,0.54,0.52,EA
V002,2017,M01,RP_01_14C,SF_350316,2.65,0.04,0.53,Hrs
V002,2017,M01,RP_01_14H,SF_350027,2.75,0.09,0.55,DOL
V002,2017,M01,BP_01_17D_1,FP_750008XBA,2.77,0.41,0.55,EA
V002,2017,M01,RP_01_14C,SF_350336,2.78,0.04,0.56,Hrs
V002,2017,M01,RP_01_35B,SF_314655,2.81,0.5,0.56,Hrs
V002,2017,M01,RP_01_35B,SF_307485,2.83,0.5,0.57,Hrs
V002,2017,M01,BP_01_76B_1,RP_01_24A,2.85,2.17,0.57,# Paycks
V002,2017,M01,BP_01_76B_1,RP_01_76B,2.85,2.17,0.57,# Paycks
V002,2017,M01,BP_01_76B_1,RP_01_76C,2.85,2.17,0.57,# Paycks
V002,2017,M01,BP_01_76B_1,RP_01_34A,2.85,2.17,0.57,# Paycks
V002,2017,M01,BP_01_76B_1,RP_01_14A,2.85,2.17,0.57,# Paycks
V002,2017,M01,BP_01_76B_1,RP_01_61A,2.85,2.17,0.57,# Paycks
V002,2017,M01,BP_01_76B_1,RP_01_61B,2.85,2.17,0.57,# Paycks
V002,2017,M01,RP_01_14C,SF_314640,2.88,0.04,0.58,Hrs
V002,2017,M01,BP_01_35H_1,SF_350332,2.91,0.16,0.58,EA
V002,2017,M01,BP_01_17D_1,SF_314644,2.93,0.43,0.59,EA
V002,2017,M01,RP_01_14C,FP_732880,2.95,0.04,0.59,Hrs
V002,2017,M01,RP_01_14G,SF_315651,2.95,316.77,0.59,EA
V002,2017,M01,RP_01_14G,SF_315655,2.95,316.77,0.59,EA
V002,2017,M01,RP_01_14G,SF_315660,2.95,316.77,0.59,EA
V002,2017,M01,RP_01_14G,SF_315661,2.95,316.77,0.59,EA
V002,2017,M01,RP_01_16E,SF_350338,2.96,0.22,0.59,Hrs
V002,2017,M01,BP_01_35H_1,SF_350345,2.98,0.17,0.60,EA
V002,2017,M01,RP_01_14C,SF_315670,3,0.04,0.60,Hrs
V002,2017,M01,RP_01_14E,SF_315662,3.09,16.89,0.62,LB
V002,2017,M01,RP_01_14E,SF_315663,3.09,16.89,0.62,LB
V002,2017,M01,RP_01_14E,SF_315665,3.09,16.89,0.62,LB
V002,2017,M01,RP_01_14C,SF_315660,3.15,0.05,0.63,Hrs
V002,2017,M01,RP_01_14E,SF_314618,3.2,17.47,-0.64,LB
V002,2017,M01,RP_01_14E,SF_314615,3.2,17.47,0.64,LB
V002,2017,M01,RP_01_14E,SF_314612,3.2,17.47,0.64,LB
V002,2017,M01,RP_01_14G,SF_350099,3.22,345.79,0.64,EA
V002,2017,M01,RP_01_16E,SF_315660,3.27,0.25,0.65,Hrs
V002,2017,M01,BP_01_34D_1,SF_350098,3.31,0.18,0.66,EA
V002,2017,M01,RP_01_14F,SF_314617,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14F,SF_314620,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14F,SF_314628,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14F,SF_314623,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14F,SF_314635,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14F,SF_314643,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14F,SF_314648,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14F,SF_314654,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14F,SF_314651,3.33,8.49,0.67,LTR
V002,2017,M01,RP_01_14E,SF_350336,3.33,18.2,0.67,LB
V002,2017,M01,RP_01_14H,SF_314621,3.35,0.11,0.67,DOL
V002,2017,M01,BP_01_17D_1,SF_315680,3.42,0.51,0.68,EA
V002,2017,M01,BP_01_39C_1,FP_999999,3.44,0.5,0.69,EA
V002,2017,M01,BP_01_78B_3,RP_01_61C,3.47,2.75,0.69,FTE
V002,2017,M01,RP_01_14E,SF_315738,3.52,19.22,0.70,LB
V002,2017,M01,RP_01_14E,SF_314652,3.57,19.47,0.71,LB
V002,2017,M01,RP_01_14C,SF_314613,3.6,0.05,0.72,Hrs
V002,2017,M01,RP_01_14C,SF_314614,3.6,0.05,0.72,Hrs
V002,2017,M01,RP_01_14C,SF_314684,3.6,0.05,0.72,Hrs
V002,2017,M01,BP_01_17D_1,SF_350351,3.61,0.53,0.72,EA
V002,2017,M01,RP_01_14C,FP_750126,3.61,0.05,0.72,Hrs
V002,2017,M01,RP_01_14E,SF_350025,3.64,19.85,0.73,LB
V002,2017,M01,RP_01_14H,SF_314636,3.68,0.12,0.74,DOL
V002,2017,M01,RP_01_16E,SF_314613,3.74,0.28,0.75,Hrs
V002,2017,M01,RP_01_16E,SF_314614,3.74,0.28,0.75,Hrs
V002,2017,M01,RP_01_14E,SF_314624,3.75,20.47,0.75,LB
V002,2017,M01,BP_01_78B_3,RP_01_70A,3.78,3,0.76,FTE
V002,2017,M01,BP_01_78B_3,RP_01_78A,3.78,3,0.76,FTE
V002,2017,M01,BP_01_78B_3,RP_01_79A,3.78,3,0.76,FTE
V002,2017,M01,BP_01_78B_3,RP_01_35B,3.78,3,0.76,FTE
V002,2017,M01,RP_01_14H,SF_314655,3.79,0.13,0.76,DOL
V002,2017,M01,BP_01_38B_1,SF_350298,3.79,3.44,0.76,EA
V002,2017,M01,RP_01_25B,RP_01_39C,3.93,38.94,0.79,KwH
V002,2017,M01,RP_01_16D,SF_315651,3.96,0.3,0.79,Hrs
V002,2017,M01,RP_01_14C,SF_314633,4,0.06,0.80,Hrs
V002,2017,M01,RP_01_14C,SF_314683,4,0.06,0.80,Hrs
V002,2017,M01,RP_01_14E,SF_314619,4.02,21.96,0.80,LB
V002,2017,M01,RP_01_14C,SF_350308,4.02,0.06,0.80,Hrs
V002,2017,M01,RP_01_14C,SF_350307,4.02,0.06,0.80,Hrs
V002,2017,M01,RP_01_14C,SF_350366,4.02,0.06,0.80,Hrs
V002,2017,M01,RP_01_14C,SF_350367,4.02,0.06,0.80,Hrs
V002,2017,M01,RP_01_14C,SF_350394,4.02,0.06,0.80,Hrs
V002,2017,M01,RP_01_14C,FP_750079XBA,4.07,0.06,0.81,Hrs
V002,2017,M01,RP_01_19F,SF_314644,4.09,1.6,0.82,MHrs
V002,2017,M01,RP_01_14E,SF_314616,4.11,22.46,0.82,LB
V002,2017,M01,RP_01_14E,SF_314629,4.11,22.46,0.82,LB
V002,2017,M01,RP_01_14E,SF_350316,4.12,22.5,0.82,LB
V002,2017,M01,RP_01_16E,SF_314616,4.16,0.31,0.83,Hrs
V002,2017,M01,RP_01_16E,SF_314619,4.16,0.31,0.83,Hrs
V002,2017,M01,RP_01_16E,SF_314633,4.16,0.31,0.83,Hrs
V002,2017,M01,RP_01_16E,SF_314634,4.16,0.31,0.83,Hrs
V002,2017,M01,RP_01_16E,SF_314642,4.16,0.31,0.83,Hrs
V002,2017,M01,RP_01_16E,SF_314647,4.16,0.31,0.83,Hrs
V002,2017,M01,RP_01_16E,SF_314650,4.16,0.31,0.83,Hrs
V002,2017,M01,RP_01_16E,SF_314653,4.16,0.31,0.83,Hrs
V002,2017,M01,BP_01_17D_1,SF_350338,4.18,0.62,0.84,EA
V002,2017,M01,RP_01_14E,SF_315657,4.32,23.59,0.86,LB
V002,2017,M01,RP_01_14E,SF_314649,4.34,23.71,0.87,LB
V002,2017,M01,RP_01_14C,SF_350005,4.34,0.06,0.87,Hrs
V002,2017,M01,RP_01_14C,FP_750002XFA,4.37,0.06,0.87,Hrs
V002,2017,M01,BP_01_17D_1,SF_350232,4.43,0.65,0.89,EA
V002,2017,M01,RP_01_14C,SF_350377,4.48,0.07,0.90,Hrs
V002,2017,M01,RP_01_14C,SF_350006,4.48,0.07,0.90,Hrs
V002,2017,M01,RP_01_35B,SF_314644,4.49,0.8,0.90,Hrs
